event_id,time,latitude,longitude,depth_km,magnitude,magnitude_type,region
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kdx8&format=quakeml,2023-05-22 16:42:58.241000+00:00,37.8904,36.2608,10.0,4.3,mwr,"18 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k34v&format=quakeml,2023-05-23 01:12:47.168000+00:00,37.9429,36.3225,10.0,4.0,mb,"17 km WSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k3x7&format=quakeml,2023-05-25 15:02:06.431000+00:00,38.0916,38.5909,10.0,4.0,mb,"6 km NNW of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k6ge&format=quakeml,2023-06-05 16:40:47.905000+00:00,37.9672,36.5784,10.496,4.5,mwr,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k71u&format=quakeml,2023-06-08 03:38:42.693000+00:00,37.7829,36.3231,10.0,4.3,mb,"22 km N of Andırın, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k999&format=quakeml,2023-06-17 22:02:56.115000+00:00,37.6295,37.4085,10.0,4.3,mb,"16 km SE of Çağlayancerit, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k9dr&format=quakeml,2023-06-18 15:36:29.912000+00:00,38.19,38.5957,10.0,4.4,mwr,"17 km N of Sincik, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k9fc&format=quakeml,2023-06-18 20:59:23.441000+00:00,37.841,36.2621,10.0,4.2,mb,"22 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k9gw&format=quakeml,2023-06-19 00:30:18.898000+00:00,38.1399,38.0173,10.0,4.1,mb,"14 km ENE of Doğanşehir, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000k9nd&format=quakeml,2023-06-19 18:31:31.446000+00:00,37.9955,36.5699,10.0,4.4,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ka9f&format=quakeml,2023-06-22 05:21:04.184000+00:00,38.1122,38.3939,10.0,4.0,mb,"16 km NE of Çelikhan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000knth&format=quakeml,2023-06-29 05:28:08.743000+00:00,37.9845,36.298,10.0,4.3,mb,"17 km WSW of Göksun, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000knvh&format=quakeml,2023-06-29 13:34:44.559000+00:00,38.0788,37.2715,10.0,4.2,mb,"7 km ENE of Ekinözü, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kpbs&format=quakeml,2023-07-01 01:00:07.846000+00:00,38.0471,36.572,0.876,4.3,mb,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kr1s&format=quakeml,2023-07-09 02:27:36.163000+00:00,38.0,36.3643,5.736,3.5,ml,Central Turkey
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000khja&format=quakeml,2023-07-22 02:43:34.931000+00:00,38.3473,38.0806,10.0,3.5,ml,"9 km E of Akçadağ, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000khlb&format=quakeml,2023-07-22 10:37:12.275000+00:00,37.8683,36.2978,10.0,4.2,mb,"22 km SE of Saimbeyli, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000khse&format=quakeml,2023-07-23 10:48:38.954000+00:00,38.1644,37.162,10.0,4.1,mb,"5 km SW of Elbistan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ki5u&format=quakeml,2023-07-25 05:44:51.283000+00:00,37.5794,35.9482,13.116,5.5,mww,"18 km NE of Kozan, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ki64&format=quakeml,2023-07-25 07:57:56.125000+00:00,37.6148,36.0103,10.0,4.4,mb,"23 km SSE of Feke, Turkey"
quakeml:earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kxg6&format=quakeml,2023-08-03 04:56:18.057000+00:00,38.1855,38.6542,4.946,4.2,mwr,"16 km NNE of Sincik, Turkey"
